Toleo;Corrente;Tamb;Tempo
70;500;28,8;10/3/21 22:27
69;500;29;10/3/21 22:28
69;500;29,2;10/3/21 22:29
68;500;29,4;10/3/21 22:30
68;500;29,6;10/3/21 22:31
67;500;29,8;10/3/21 22:32
67;500;30;10/3/21 22:33
66;500;29,8;10/3/21 22:34
66;500;29,6;10/3/21 22:35
65;500;29,4;10/3/21 22:36
65;500;29,2;10/3/21 22:37
64;500;29;10/3/21 22:38
64;500;28,8;10/3/21 22:39
63;400;28,6;10/3/21 22:40
63;400;28,4;10/3/21 22:41
62;400;28,2;10/3/21 22:42
62;400;28;10/3/21 22:43
61;400;27,8;10/3/21 22:44
61;400;27,6;10/3/21 22:45
60;400;27,4;10/3/21 22:46
60;400;27,2;10/3/21 22:47
59;400;27;10/3/21 22:48
59;400;26,8;10/3/21 22:49
58;800;26,6;10/3/21 22:50
58;800;26,4;10/3/21 22:51
59;800;26,2;10/3/21 22:52
59;800;26;10/3/21 22:53
60;800;25,8;10/3/21 22:54
60;800;25,6;10/3/21 22:55
61;800;25,4;10/3/21 22:56
61;800;25,2;10/3/21 22:57
62;800;25;10/3/21 22:58
62;800;24,8;10/3/21 22:59
63;800;24,6;10/3/21 23:00
63;800;24,4;10/3/21 23:01
64;800;24,2;10/3/21 23:02
64;800;24;10/3/21 23:03
65;800;23,8;10/3/21 23:04
65;800;23,6;10/3/21 23:05
66;800;23,4;10/3/21 23:06
66;800;23,2;10/3/21 23:07
67;800;23;10/3/21 23:08
67;800;22,8;10/3/21 23:09
68;800;22,6;10/3/21 23:10
68;800;22,4;10/3/21 23:11
69;800;22,2;10/3/21 23:12
69;800;22;10/3/21 23:13
70;800;21,8;10/3/21 23:14
70;800;21,6;10/3/21 23:15
71;800;21,4;10/3/21 23:16
71;800;21,2;10/3/21 23:17
72;800;21;10/3/21 23:18
72;800;20,8;10/3/21 23:19
71;500;20,6;10/3/21 23:20
70;500;20,4;10/3/21 23:21
69;500;20,2;10/3/21 23:22
68;500;20;10/3/21 23:23
67;500;19,9;10/3/21 23:24
66;500;19,8;10/3/21 23:25
65;500;19,7;10/3/21 23:26
64;500;19,6;10/3/21 23:27
63;400;19,5;10/3/21 23:28
62;400;19,4;10/3/21 23:29
61;400;19,3;10/3/21 23:30
60;400;19,2;10/3/21 23:31
59;400;19,1;10/3/21 23:32
57;400;19;10/3/21 23:33
57;400;19;10/3/21 23:34
56;400;19;10/3/21 23:35
56;400;18,9;10/3/21 23:36
55;400;18,9;10/3/21 23:37
55;400;18,9;10/3/21 23:38
54;400;18,8;10/3/21 23:39
54;400;18,8;10/3/21 23:40
53;400;18,8;10/3/21 23:41
53;400;18,8;10/3/21 23:42
52;400;18,7;10/3/21 23:43
52;400;18,7;10/3/21 23:44
51;400;18,6;10/3/21 23:45
51;400;18,6;10/3/21 23:46
50;400;18,5;10/3/21 23:47
50;400;18,5;10/3/21 23:48
49;400;18,4;10/3/21 23:49
49;400;18,4;10/3/21 23:50
48;400;18,3;10/3/21 23:51
48;400;18,3;10/3/21 23:52
47;400;18,2;10/3/21 23:53
47;400;18,2;10/3/21 23:54
47;400;18,1;10/3/21 23:55
47;400;18,1;10/3/21 23:56
47;400;18;10/3/21 23:57
47;400;18,2;10/3/21 23:58
47;400;18,4;10/3/21 23:59
47;400;18,6;11/3/21 0:00
47;400;18,8;11/3/21 0:01
47;400;19;11/3/21 0:02
47;400;19,2;11/3/21 0:03
47;400;19,4;11/3/21 0:04
47;400;19,6;11/3/21 0:05
47;400;19,8;11/3/21 0:06
48;800;20;11/3/21 0:07
48;800;20,2;11/3/21 0:08
48;800;20,4;11/3/21 0:09
49;800;20,6;11/3/21 0:10
49;800;20,8;11/3/21 0:11
50;800;21;11/3/21 0:12
50;800;21,2;11/3/21 0:13
51;800;21,4;11/3/21 0:14
51;800;21,6;11/3/21 0:15
52;800;21,8;11/3/21 0:16
52;800;22;11/3/21 0:17
53;800;22,2;11/3/21 0:18
53;800;22,4;11/3/21 0:19
54;800;22,6;11/3/21 0:20
54;800;22,8;11/3/21 0:21
55;700;23;11/3/21 0:22
55;700;23,2;11/3/21 0:23
56;700;23,4;11/3/21 0:24
56;700;23,6;11/3/21 0:25
57;700;23,8;11/3/21 0:26
57;700;24;11/3/21 0:27
58;700;24,2;11/3/21 0:28
58;700;24,4;11/3/21 0:29
59;700;24,6;11/3/21 0:30
59;700;24,8;11/3/21 0:31
60;700;25;11/3/21 0:32
60;700;25,2;11/3/21 0:33
61;700;25,4;11/3/21 0:34
61;700;25,6;11/3/21 0:35
62;700;25,8;11/3/21 0:36
62;700;26;11/3/21 0:37
63;700;26,2;11/3/21 0:38
63;700;26,4;11/3/21 0:39
64;700;26,6;11/3/21 0:40
64;700;26,8;11/3/21 0:41
65;700;27;11/3/21 0:42
65;700;27,2;11/3/21 0:43
66;700;27,4;11/3/21 0:44
66;700;27,6;11/3/21 0:45
67;700;27,8;11/3/21 0:46
67;700;28;11/3/21 0:47
68;700;28,2;11/3/21 0:48
68;700;28,4;11/3/21 0:49
69;500;28,6;11/3/21 0:50
69;500;28,8;11/3/21 0:51
68;500;29;11/3/21 0:52
68;500;29,2;11/3/21 0:53
67;500;29,4;11/3/21 0:54
67;500;29,6;11/3/21 0:55
66;500;29,8;11/3/21 0:56
66;500;30;11/3/21 0:57
65;500;29,8;11/3/21 0:58
65;500;29,6;11/3/21 0:59
64;500;29,4;11/3/21 1:00
64;500;29,2;11/3/21 1:01
63;500;29;11/3/21 1:02
63;500;28,8;11/3/21 1:03
62;400;28,6;11/3/21 1:04
62;400;28,4;11/3/21 1:05
61;400;28,2;11/3/21 1:06
61;400;28;11/3/21 1:07
60;400;27,8;11/3/21 1:08
60;400;27,6;11/3/21 1:09
59;400;27,4;11/3/21 1:10
59;400;27,2;11/3/21 1:11
58;400;27;11/3/21 1:12
58;400;26,8;11/3/21 1:13
57;800;26,6;11/3/21 1:14
57;800;26,4;11/3/21 1:15
58;800;26,2;11/3/21 1:16
58;800;26;11/3/21 1:17
59;800;25,8;11/3/21 1:18
59;800;25,6;11/3/21 1:19
60;800;25,4;11/3/21 1:20
60;800;25,2;11/3/21 1:21
61;800;25;11/3/21 1:22
61;800;24,8;11/3/21 1:23
62;800;24,6;11/3/21 1:24
62;800;24,4;11/3/21 1:25
63;800;24,2;11/3/21 1:26
63;800;24;11/3/21 1:27
64;800;23,8;11/3/21 1:28
64;800;23,6;11/3/21 1:29
65;800;23,4;11/3/21 1:30
65;800;23,2;11/3/21 1:31
66;800;23;11/3/21 1:32
66;800;22,8;11/3/21 1:33
67;800;22,6;11/3/21 1:34
67;800;22,4;11/3/21 1:35
68;800;22,2;11/3/21 1:36
68;800;22;11/3/21 1:37
69;800;21,8;11/3/21 1:38
69;800;21,6;11/3/21 1:39
70;800;21,4;11/3/21 1:40
70;800;21,2;11/3/21 1:41
71;800;21;11/3/21 1:42
71;800;20,8;11/3/21 1:43
70;500;20,6;11/3/21 1:44
69;500;20,4;11/3/21 1:45
68;500;20,2;11/3/21 1:46
67;500;20;11/3/21 1:47
66;500;19,9;11/3/21 1:48
65;500;19,8;11/3/21 1:49
64;500;19,7;11/3/21 1:50
63;500;19,6;11/3/21 1:51
62;400;19,5;11/3/21 1:52
61;400;19,4;11/3/21 1:53
60;400;19,3;11/3/21 1:54
59;400;19,2;11/3/21 1:55
59;400;19;11/3/21 1:56
59;400;19;11/3/21 1:57
58;400;19;11/3/21 1:58
58;400;18,9;11/3/21 1:59
57;400;18,9;11/3/21 2:00
57;400;18,9;11/3/21 2:01
56;400;18,8;11/3/21 2:02
56;400;18,8;11/3/21 2:03
55;400;18,8;11/3/21 2:04
55;400;18,8;11/3/21 2:05
54;400;18,7;11/3/21 2:06
54;400;18,7;11/3/21 2:07
53;400;18,6;11/3/21 2:08
53;400;18,6;11/3/21 2:09
52;400;18,5;11/3/21 2:10
52;400;18,5;11/3/21 2:11
51;400;18,4;11/3/21 2:12
51;400;18,4;11/3/21 2:13
50;400;18,3;11/3/21 2:14
50;400;18,3;11/3/21 2:15
49;400;18,2;11/3/21 2:16
49;400;18,2;11/3/21 2:17
49;400;18,1;11/3/21 2:18
49;400;18,1;11/3/21 2:19
49;400;18;11/3/21 2:20
49;400;18,2;11/3/21 2:21
49;400;18,4;11/3/21 2:22
49;400;18,6;11/3/21 2:23
49;400;18,8;11/3/21 2:24
49;400;19;11/3/21 2:25
49;400;19,2;11/3/21 2:26
49;400;19,4;11/3/21 2:27
49;400;19,6;11/3/21 2:28
49;400;19,8;11/3/21 2:29
50;800;20;11/3/21 2:30
50;800;20,2;11/3/21 2:31
50;800;20,4;11/3/21 2:32
51;800;20,6;11/3/21 2:33
51;800;20,8;11/3/21 2:34
52;800;21;11/3/21 2:35
52;800;21,2;11/3/21 2:36
53;800;21,4;11/3/21 2:37
53;800;21,6;11/3/21 2:38
54;800;21,8;11/3/21 2:39
54;800;22;11/3/21 2:40
55;800;22,2;11/3/21 2:41
55;800;22,4;11/3/21 2:42
56;800;22,6;11/3/21 2:43
56;800;22,8;11/3/21 2:44
57;700;23;11/3/21 2:45
57;700;23,2;11/3/21 2:46
58;700;23,4;11/3/21 2:47
58;700;23,6;11/3/21 2:48
59;700;23,8;11/3/21 2:49
59;700;24;11/3/21 2:50
60;700;24,2;11/3/21 2:51
60;700;24,4;11/3/21 2:52
61;700;24,6;11/3/21 2:53
61;700;24,8;11/3/21 2:54
62;700;25;11/3/21 2:55
62;700;25,2;11/3/21 2:56
63;700;25,4;11/3/21 2:57
63;700;25,6;11/3/21 2:58
64;700;25,8;11/3/21 2:59
64;700;26;11/3/21 3:00
65;700;26,2;11/3/21 3:01
65;700;26,4;11/3/21 3:02
66;700;26,6;11/3/21 3:03
66;700;26,8;11/3/21 3:04
67;700;27;11/3/21 3:05
67;700;27,2;11/3/21 3:06
68;700;27,4;11/3/21 3:07
68;700;27,6;11/3/21 3:08
69;700;27,8;11/3/21 3:09
69;700;28;11/3/21 3:10
70;700;28,2;11/3/21 3:11
70;700;28,4;11/3/21 3:12
71;500;28,6;11/3/21 3:13
71;500;28,8;11/3/21 3:14
70;500;29;11/3/21 3:15
70;500;29,2;11/3/21 3:16
69;500;29,4;11/3/21 3:17
69;500;29,6;11/3/21 3:18
68;500;29,8;11/3/21 3:19
68;500;30;11/3/21 3:20
67;500;29,8;11/3/21 3:21
67;500;29,6;11/3/21 3:22
66;500;29,4;11/3/21 3:23
66;500;29,2;11/3/21 3:24
65;500;29;11/3/21 3:25
65;500;28,8;11/3/21 3:26
64;400;28,6;11/3/21 3:27
64;400;28,4;11/3/21 3:28
63;400;28,2;11/3/21 3:29
63;400;28;11/3/21 3:30
62;400;27,8;11/3/21 3:31
62;400;27,6;11/3/21 3:32
61;400;27,4;11/3/21 3:33
61;400;27,2;11/3/21 3:34
60;400;27;11/3/21 3:35
60;400;26,8;11/3/21 3:36
59;800;26,6;11/3/21 3:37
59;800;26,4;11/3/21 3:38
60;800;26,2;11/3/21 3:39
60;800;26;11/3/21 3:40
61;800;25,8;11/3/21 3:41
61;800;25,6;11/3/21 3:42
62;800;25,4;11/3/21 3:43
62;800;25,2;11/3/21 3:44
63;800;25;11/3/21 3:45
63;800;24,8;11/3/21 3:46
64;800;24,6;11/3/21 3:47
64;800;24,4;11/3/21 3:48
65;800;24,2;11/3/21 3:49
65;800;24;11/3/21 3:50
66;800;23,8;11/3/21 3:51
66;800;23,6;11/3/21 3:52
67;800;23,4;11/3/21 3:53
67;800;23,2;11/3/21 3:54
68;800;23;11/3/21 3:55
68;800;22,8;11/3/21 3:56
69;800;22,6;11/3/21 3:57
69;800;22,4;11/3/21 3:58
70;800;22,2;11/3/21 3:59
70;800;22;11/3/21 4:00
71;800;21,8;11/3/21 4:01
71;800;21,6;11/3/21 4:02
72;800;21,4;11/3/21 4:03
72;800;21,2;11/3/21 4:04
73;800;21;11/3/21 4:05
73;800;20,8;11/3/21 4:06
72;500;20,6;11/3/21 4:07
71;500;20,4;11/3/21 4:08
70;500;20,2;11/3/21 4:09
69;500;20;11/3/21 4:10
68;500;19,9;11/3/21 4:11
67;500;19,8;11/3/21 4:12
66;500;19,7;11/3/21 4:13
65;500;19,6;11/3/21 4:14
64;400;19,5;11/3/21 4:15
63;400;19,4;11/3/21 4:16
62;400;19,3;11/3/21 4:17
61;400;19,2;11/3/21 4:18
60;400;19,1;11/3/21 4:19
58;400;19;11/3/21 4:20
58;400;19;11/3/21 4:21
57;400;19;11/3/21 4:22
57;400;18,9;11/3/21 4:23
56;400;18,9;11/3/21 4:24
56;400;18,9;11/3/21 4:25
55;400;18,8;11/3/21 4:26
55;400;18,8;11/3/21 4:27
54;400;18,8;11/3/21 4:28
54;400;18,8;11/3/21 4:29
53;400;18,7;11/3/21 4:30
53;400;18,7;11/3/21 4:31
52;400;18,6;11/3/21 4:32
52;400;18,6;11/3/21 4:33
51;400;18,5;11/3/21 4:34
51;400;18,5;11/3/21 4:35
50;400;18,4;11/3/21 4:36
50;400;18,4;11/3/21 4:37
49;400;18,3;11/3/21 4:38
49;400;18,3;11/3/21 4:39
48;400;18,2;11/3/21 4:40
48;400;18,2;11/3/21 4:41
48;400;18,1;11/3/21 4:42
48;400;18,1;11/3/21 4:43
48;400;18;11/3/21 4:44
48;400;18,2;11/3/21 4:45
48;400;18,4;11/3/21 4:46
48;400;18,6;11/3/21 4:47
48;400;18,8;11/3/21 4:48
48;400;19;11/3/21 4:49
48;400;19,2;11/3/21 4:50
48;400;19,4;11/3/21 4:51
48;400;19,6;11/3/21 4:52
48;400;19,8;11/3/21 4:53
49;800;20;11/3/21 4:54
49;800;20,2;11/3/21 4:55
49;800;20,4;11/3/21 4:56
50;800;20,6;11/3/21 4:57
50;800;20,8;11/3/21 4:58
51;800;21;11/3/21 4:59
51;800;21,2;11/3/21 5:00
52;800;21,4;11/3/21 5:01
52;800;21,6;11/3/21 5:02
53;800;21,8;11/3/21 5:03
53;800;22;11/3/21 5:04
54;800;22,2;11/3/21 5:05
54;800;22,4;11/3/21 5:06
55;800;22,6;11/3/21 5:07
55;800;22,8;11/3/21 5:08
56;700;23;11/3/21 5:09
56;700;23,2;11/3/21 5:10
57;700;23,4;11/3/21 5:11
57;700;23,6;11/3/21 5:12
58;700;23,8;11/3/21 5:13
58;700;24;11/3/21 5:14
59;700;24,2;11/3/21 5:15
59;700;24,4;11/3/21 5:16
60;700;24,6;11/3/21 5:17
60;700;24,8;11/3/21 5:18
61;700;25;11/3/21 5:19
61;700;25,2;11/3/21 5:20
62;700;25,4;11/3/21 5:21
62;700;25,6;11/3/21 5:22
63;700;25,8;11/3/21 5:23
63;700;26;11/3/21 5:24
64;700;26,2;11/3/21 5:25
64;700;26,4;11/3/21 5:26
65;700;26,6;11/3/21 5:27
65;700;26,8;11/3/21 5:28
66;700;27;11/3/21 5:29
66;700;27,2;11/3/21 5:30
67;700;27,4;11/3/21 5:31
67;700;27,6;11/3/21 5:32
68;700;27,8;11/3/21 5:33
68;700;28;11/3/21 5:34
69;700;28,2;11/3/21 5:35
69;700;28,4;11/3/21 5:36
70;500;28,6;11/3/21 5:37
70;500;28,8;11/3/21 5:38
69;500;29;11/3/21 5:39
69;500;29,2;11/3/21 5:40
68;500;29,4;11/3/21 5:41
68;500;29,6;11/3/21 5:42
67;500;29,8;11/3/21 5:43
67;500;30;11/3/21 5:44
66;500;29,8;11/3/21 5:45
66;500;29,6;11/3/21 5:46
65;500;29,4;11/3/21 5:47
65;500;29,2;11/3/21 5:48
64;500;29;11/3/21 5:49
64;500;28,8;11/3/21 5:50
63;400;28,6;11/3/21 5:51
63;400;28,4;11/3/21 5:52
62;400;28,2;11/3/21 5:53
62;400;28;11/3/21 5:54
61;400;27,8;11/3/21 5:55
61;400;27,6;11/3/21 5:56
60;400;27,4;11/3/21 5:57
60;400;27,2;11/3/21 5:58
59;400;27;11/3/21 5:59
59;400;26,8;11/3/21 6:00
58;800;26,6;11/3/21 6:01
58;800;26,4;11/3/21 6:02
59;800;26,2;11/3/21 6:03
59;800;26;11/3/21 6:04
60;800;25,8;11/3/21 6:05
60;800;25,6;11/3/21 6:06
61;800;25,4;11/3/21 6:07
61;800;25,2;11/3/21 6:08
62;800;25;11/3/21 6:09
62;800;24,8;11/3/21 6:10
63;800;24,6;11/3/21 6:11
63;800;24,4;11/3/21 6:12
64;800;24,2;11/3/21 6:13
64;800;24;11/3/21 6:14
65;800;23,8;11/3/21 6:15
65;800;23,6;11/3/21 6:16
66;800;23,4;11/3/21 6:17
66;800;23,2;11/3/21 6:18
67;800;23;11/3/21 6:19
67;800;22,8;11/3/21 6:20
68;800;22,6;11/3/21 6:21
68;800;22,4;11/3/21 6:22
69;800;22,2;11/3/21 6:23
69;800;22;11/3/21 6:24
70;800;21,8;11/3/21 6:25
70;800;21,6;11/3/21 6:26
71;800;21,4;11/3/21 6:27
71;800;21,2;11/3/21 6:28
72;800;21;11/3/21 6:29
72;800;20,8;11/3/21 6:30
71;500;20,6;11/3/21 6:31
70;500;20,4;11/3/21 6:32
69;500;20,2;11/3/21 6:33
68;500;20;11/3/21 6:34
67;500;19,9;11/3/21 6:35
66;500;19,8;11/3/21 6:36
65;500;19,7;11/3/21 6:37
64;500;19,6;11/3/21 6:38
63;400;19,5;11/3/21 6:39
62;400;19,4;11/3/21 6:40
61;400;19,3;11/3/21 6:41
60;400;19,2;11/3/21 6:42
59;400;19,1;11/3/21 6:43
57;400;19;11/3/21 6:44
57;400;19;11/3/21 6:45
56;400;19;11/3/21 6:46
56;400;18,9;11/3/21 6:47
55;400;18,9;11/3/21 6:48
55;400;18,9;11/3/21 6:49
54;400;18,8;11/3/21 6:50
54;400;18,8;11/3/21 6:51
53;400;18,8;11/3/21 6:52
53;400;18,8;11/3/21 6:53
52;400;18,7;11/3/21 6:54
52;400;18,7;11/3/21 6:55
51;400;18,6;11/3/21 6:56
51;400;18,6;11/3/21 6:57
50;400;18,5;11/3/21 6:58
50;400;18,5;11/3/21 6:59
49;400;18,4;11/3/21 7:00
49;400;18,4;11/3/21 7:01
48;400;18,3;11/3/21 7:02
48;400;18,3;11/3/21 7:03
47;400;18,2;11/3/21 7:04
47;400;18,2;11/3/21 7:05
47;400;18,1;11/3/21 7:06
47;400;18,1;11/3/21 7:07
47;400;18;11/3/21 7:08
47;400;18,2;11/3/21 7:09
47;400;18,4;11/3/21 7:10
47;400;18,6;11/3/21 7:11
47;400;18,8;11/3/21 7:12
47;400;19;11/3/21 7:13
47;400;19,2;11/3/21 7:14
47;400;19,4;11/3/21 7:15
47;400;19,6;11/3/21 7:16
47;400;19,8;11/3/21 7:17
48;800;20;11/3/21 7:18
48;800;20,2;11/3/21 7:19
48;800;20,4;11/3/21 7:20
49;800;20,6;11/3/21 7:21
49;800;20,8;11/3/21 7:22
50;800;21;11/3/21 7:23
50;800;21,2;11/3/21 7:24
51;800;21,4;11/3/21 7:25
51;800;21,6;11/3/21 7:26
52;800;21,8;11/3/21 7:27
52;800;22;11/3/21 7:28
53;800;22,2;11/3/21 7:29
53;800;22,4;11/3/21 7:30
54;800;22,6;11/3/21 7:31
54;800;22,8;11/3/21 7:32
55;700;23;11/3/21 7:33
55;700;23,2;11/3/21 7:34
56;700;23,4;11/3/21 7:35
56;700;23,6;11/3/21 7:36
57;700;23,8;11/3/21 7:37
57;700;24;11/3/21 7:38
58;700;24,2;11/3/21 7:39
58;700;24,4;11/3/21 7:40
59;700;24,6;11/3/21 7:41
59;700;24,8;11/3/21 7:42
60;700;25;11/3/21 7:43
60;700;25,2;11/3/21 7:44
61;700;25,4;11/3/21 7:45
61;700;25,6;11/3/21 7:46
62;700;25,8;11/3/21 7:47
62;700;26;11/3/21 7:48
63;700;26,2;11/3/21 7:49
63;700;26,4;11/3/21 7:50
64;700;26,6;11/3/21 7:51
64;700;26,8;11/3/21 7:52
65;700;27;11/3/21 7:53
65;700;27,2;11/3/21 7:54
66;700;27,4;11/3/21 7:55
66;700;27,6;11/3/21 7:56
67;700;27,8;11/3/21 7:57
67;700;28;11/3/21 7:58
68;700;28,2;11/3/21 7:59
68;700;28,4;11/3/21 8:00
69;500;28,6;11/3/21 8:01
69;500;28,8;11/3/21 8:02
68;500;29;11/3/21 8:03
68;500;29,2;11/3/21 8:04
67;500;29,4;11/3/21 8:05
67;500;29,6;11/3/21 8:06
66;500;29,8;11/3/21 8:07
66;500;30;11/3/21 8:08
65;500;29,8;11/3/21 8:09
65;500;29,6;11/3/21 8:10
64;500;29,4;11/3/21 8:11
64;500;29,2;11/3/21 8:12
63;500;29;11/3/21 8:13
63;500;28,8;11/3/21 8:14
62;400;28,6;11/3/21 8:15
62;400;28,4;11/3/21 8:16
61;400;28,2;11/3/21 8:17
61;400;28;11/3/21 8:18
60;400;27,8;11/3/21 8:19
60;400;27,6;11/3/21 8:20
59;400;27,4;11/3/21 8:21
59;400;27,2;11/3/21 8:22
58;400;27;11/3/21 8:23
58;400;26,8;11/3/21 8:24
57;800;26,6;11/3/21 8:25
57;800;26,4;11/3/21 8:26
58;800;26,2;11/3/21 8:27
58;800;26;11/3/21 8:28
59;800;25,8;11/3/21 8:29
59;800;25,6;11/3/21 8:30
60;800;25,4;11/3/21 8:31
60;800;25,2;11/3/21 8:32
61;800;25;11/3/21 8:33
61;800;24,8;11/3/21 8:34
62;800;24,6;11/3/21 8:35
62;800;24,4;11/3/21 8:36
63;800;24,2;11/3/21 8:37
63;800;24;11/3/21 8:38
64;800;23,8;11/3/21 8:39
64;800;23,6;11/3/21 8:40
65;800;23,4;11/3/21 8:41
65;800;23,2;11/3/21 8:42
66;800;23;11/3/21 8:43
66;800;22,8;11/3/21 8:44
67;800;22,6;11/3/21 8:45
67;800;22,4;11/3/21 8:46
68;800;22,2;11/3/21 8:47
68;800;22;11/3/21 8:48
69;800;21,8;11/3/21 8:49
69;800;21,6;11/3/21 8:50
70;800;21,4;11/3/21 8:51
70;800;21,2;11/3/21 8:52
71;800;21;11/3/21 8:53
71;800;20,8;11/3/21 8:54
70;500;20,6;11/3/21 8:55
69;500;20,4;11/3/21 8:56
68;500;20,2;11/3/21 8:57
67;500;20;11/3/21 8:58
66;500;19,9;11/3/21 8:59
65;500;19,8;11/3/21 9:00
64;500;19,7;11/3/21 9:01
63;500;19,6;11/3/21 9:02
62;400;19,5;11/3/21 9:03
61;400;19,4;11/3/21 9:04
60;400;19,3;11/3/21 9:05
59;400;19,2;11/3/21 9:06
59;400;19;11/3/21 9:07
59;400;19;11/3/21 9:08
58;400;19;11/3/21 9:09
58;400;18,9;11/3/21 9:10
57;400;18,9;11/3/21 9:11
57;400;18,9;11/3/21 9:12
56;400;18,8;11/3/21 9:13
56;400;18,8;11/3/21 9:14
55;400;18,8;11/3/21 9:15
55;400;18,8;11/3/21 9:16
54;400;18,7;11/3/21 9:17
54;400;18,7;11/3/21 9:18
53;400;18,6;11/3/21 9:19
53;400;18,6;11/3/21 9:20
52;400;18,5;11/3/21 9:21
52;400;18,5;11/3/21 9:22
51;400;18,4;11/3/21 9:23
51;400;18,4;11/3/21 9:24
50;400;18,3;11/3/21 9:25
50;400;18,3;11/3/21 9:26
49;400;18,2;11/3/21 9:27
49;400;18,2;11/3/21 9:28
49;400;18,1;11/3/21 9:29
49;400;18,1;11/3/21 9:30
49;400;18;11/3/21 9:31
49;400;18,2;11/3/21 9:32
49;400;18,4;11/3/21 9:33
49;400;18,6;11/3/21 9:34
49;400;18,8;11/3/21 9:35
49;400;19;11/3/21 9:36
49;400;19,2;11/3/21 9:37
49;400;19,4;11/3/21 9:38
49;400;19,6;11/3/21 9:39
49;400;19,8;11/3/21 9:40
50;800;20;11/3/21 9:41
50;800;20,2;11/3/21 9:42
50;800;20,4;11/3/21 9:43
51;800;20,6;11/3/21 9:44
51;800;20,8;11/3/21 9:45
52;800;21;11/3/21 9:46
52;800;21,2;11/3/21 9:47
53;800;21,4;11/3/21 9:48
53;800;21,6;11/3/21 9:49
54;800;21,8;11/3/21 9:50
54;800;22;11/3/21 9:51
55;800;22,2;11/3/21 9:52
55;800;22,4;11/3/21 9:53
56;800;22,6;11/3/21 9:54
56;800;22,8;11/3/21 9:55
57;700;23;11/3/21 9:56
57;700;23,2;11/3/21 9:57
58;700;23,4;11/3/21 9:58
58;700;23,6;11/3/21 9:59
59;700;23,8;11/3/21 10:00
59;700;24;11/3/21 10:01
60;700;24,2;11/3/21 10:02
60;700;24,4;11/3/21 10:03
61;700;24,6;11/3/21 10:04
61;700;24,8;11/3/21 10:05
62;700;25;11/3/21 10:06
62;700;25,2;11/3/21 10:07
63;700;25,4;11/3/21 10:08
63;700;25,6;11/3/21 10:09
64;700;25,8;11/3/21 10:10
64;700;26;11/3/21 10:11
65;700;26,2;11/3/21 10:12
65;700;26,4;11/3/21 10:13
66;700;26,6;11/3/21 10:14
66;700;26,8;11/3/21 10:15
67;700;27;11/3/21 10:16
67;700;27,2;11/3/21 10:17
68;700;27,4;11/3/21 10:18
68;700;27,6;11/3/21 10:19
69;700;27,8;11/3/21 10:20
69;700;28;11/3/21 10:21
70;700;28,2;11/3/21 10:22
70;700;28,4;11/3/21 10:23
71;500;28,6;11/3/21 10:24
71;500;28,8;11/3/21 10:25
70;500;29;11/3/21 10:26
70;500;29,2;11/3/21 10:27
69;500;29,4;11/3/21 10:28
69;500;29,6;11/3/21 10:29
68;500;29,8;11/3/21 10:30
68;500;30;11/3/21 10:31
67;500;29,8;11/3/21 10:32
67;500;29,6;11/3/21 10:33
66;500;29,4;11/3/21 10:34
66;500;29,2;11/3/21 10:35
65;500;29;11/3/21 10:36
65;500;28,8;11/3/21 10:37
64;400;28,6;11/3/21 10:38
64;400;28,4;11/3/21 10:39
63;400;28,2;11/3/21 10:40
63;400;28;11/3/21 10:41
62;400;27,8;11/3/21 10:42
62;400;27,6;11/3/21 10:43
61;400;27,4;11/3/21 10:44
61;400;27,2;11/3/21 10:45
60;400;27;11/3/21 10:46
60;400;26,8;11/3/21 10:47
59;800;26,6;11/3/21 10:48
59;800;26,4;11/3/21 10:49
60;800;26,2;11/3/21 10:50
60;800;26;11/3/21 10:51
61;800;25,8;11/3/21 10:52
61;800;25,6;11/3/21 10:53
62;800;25,4;11/3/21 10:54
62;800;25,2;11/3/21 10:55
63;800;25;11/3/21 10:56
63;800;24,8;11/3/21 10:57
64;800;24,6;11/3/21 10:58
64;800;24,4;11/3/21 10:59
65;800;24,2;11/3/21 11:00
65;800;24;11/3/21 11:01
66;800;23,8;11/3/21 11:02
66;800;23,6;11/3/21 11:03
67;800;23,4;11/3/21 11:04
67;800;23,2;11/3/21 11:05
68;800;23;11/3/21 11:06
68;800;22,8;11/3/21 11:07
69;800;22,6;11/3/21 11:08
69;800;22,4;11/3/21 11:09
70;800;22,2;11/3/21 11:10
70;800;22;11/3/21 11:11
71;800;21,8;11/3/21 11:12
71;800;21,6;11/3/21 11:13
72;800;21,4;11/3/21 11:14
72;800;21,2;11/3/21 11:15
73;800;21;11/3/21 11:16
73;800;20,8;11/3/21 11:17
72;500;20,6;11/3/21 11:18
71;500;20,4;11/3/21 11:19
70;500;20,2;11/3/21 11:20
69;500;20;11/3/21 11:21
68;500;19,9;11/3/21 11:22
67;500;19,8;11/3/21 11:23
66;500;19,7;11/3/21 11:24
65;500;19,6;11/3/21 11:25
64;400;19,5;11/3/21 11:26
63;400;19,4;11/3/21 11:27
62;400;19,3;11/3/21 11:28
61;400;19,2;11/3/21 11:29
60;400;19,1;11/3/21 11:30
58;400;19;11/3/21 11:31
58;400;19;11/3/21 11:32
57;400;19;11/3/21 11:33
57;400;18,9;11/3/21 11:34
56;400;18,9;11/3/21 11:35
56;400;18,9;11/3/21 11:36
55;400;18,8;11/3/21 11:37
55;400;18,8;11/3/21 11:38
